id,id_lect,description,topic,subtopic,question,level,answer1,answer2,answer3,answer4,file_name,file_ext,date,validate,validate_date,validate_by,newlevel,algorithmlevel,checked
301,79,"",17,,"A traffic light is red $ 40\%$ of the times you drive through an intersection. If you follow that route twice, find the probability of obtaining two red lights.",Basic,$16\%$,$32\%$,$40\%$ ,$20\%$,,,2019-04-26 08:25:44+00,1,2019-05-02 11:46:50+00,38,4,3,1
302,79,"",17,,"You placed 3 white balls and 5 black balls in a bag. If a ball is drawn from the bag at random, what is the probability it is black?",Basic,$\dfrac{5}{8}$,$\dfrac{3}{5}$,$\dfrac{3}{8}$ ,$\dfrac{8}{3}$,,,2019-04-26 08:28:38+00,1,2019-05-02 11:48:17+00,38,2,3,1
303,79,"",17,,"If there are $6$ teams competing in a tournament, how many possibilities are there in terms of the final standings? (Consider that there are no tied ranks.)",Basic,$720$,$1024$,$120$,$5040$,,,2019-04-26 08:30:31+00,1,2019-05-02 11:49:50+00,38,4,5,1
304,79,"",17,,In how many different ways can you arrange $8$ guests around a circular table?,Basic,$5040$,$1024$,$720$,$120$,,,2019-04-26 08:32:05+00,1,2019-05-02 11:50:35+00,38,5,1,1
305,79,"",17,,"You need to open a locked door. You have 4 similar keys in a key-chain. What is the probability of succeeding in opening the door at the first try?
",Basic,$\dfrac{1}{4}$,$\dfrac{1}{2}$,$\dfrac{1}{3}$ ,$\dfrac{2}{3}$ ,,,2019-04-26 08:34:41+00,1,2019-05-02 11:51:16+00,38,4,2,1
306,38,"",18,11,Choose the true statement.,Advanced,"If the kernel of a linear transformation $T:\mathbb{R}^3\longrightarrow \mathbb{R}^3$ is $\left\{(0,0,0)\right\}$, then $T$ is an isomorphism. 

"," If the kernel of a linear transformation $T:\mathbb{R}^3\longrightarrow \mathbb{R}^4$ is $\left\{(0,0,0)\right\}$, then $T$ is an isomorphism. 
","If the kernel of a linear transformation $T:\mathbb{R}^2\longrightarrow \mathbb{R}^3$ is $\left\{(0,0)\right\}$, then $T$ is an isomorphism.
","If the kernel of a linear transformation $T:\mathbb{R}^3\longrightarrow \mathbb{R}^3$ is $\left\{(0,0,x):x\in\mathbb{R}\right\}$, then $T$ is an isomorphism.",,,2019-04-26 08:37:07+00,1,2019-05-14 04:08:10+00,61,4,3,1
307,79,"",17,,"The sample space of a random experiment is $\left\{a, b, c, d, e\right\}$ with probabilities $0.1$, $0.1$, $0.2$, $0.4$, and $0.2$, respectively. 
Let $A$ denote the event $\left\{a, b, c\right\}$ and let $B$ denote the event $\left\{c, d, e\right\}$. Calculate $P(A\cap B)$.",Basic,$0.2$,$1$,$0.6$,$0.8$,,,2019-04-26 08:37:45+00,1,2019-05-02 11:56:48+00,38,5,1,1
308,79,"",17,,"The sample space of a random experiment is $\left\{a, b, c, d, e\right\}$ with probabilities $0.1$, $0.1$, $0.2$, $0.4$, and $0.2$, respectively.
Let $A$ denote the event $\left\{a, b, c\right\}$ and let $B$ denote the event $\left\{c, d, e\right\}$. Calculate $P\left(\overline{A}\right)$.",Basic,$0.6$,$1$,$0.2$,$0.8$,,,2019-04-26 08:40:16+00,1,2019-05-02 11:58:06+00,38,5,4,1
309,38,"",5,5,Find $\displaystyle\int x^3+ \operatorname{e}^{3x} dx$.,Basic,"$\displaystyle\dfrac{x^4}{4}+\dfrac{\operatorname{e}^{3x}} {3} + c$
","$\displaystyle x^4 +\operatorname{e}^{3x}+c$
","$\displaystyle 3x^2 + 3\operatorname{e}^{3x} + c$
",$\displaystyle 3x^2 + \frac{\operatorname{e}^{3x+1}}{3x+1}+c$,,,2019-04-26 08:41:36+00,1,2019-04-28 11:24:05+00,38,1,1,1
310,79,"",17,,A team of $4$ people is to be formed from a group of $7$ women and $5$ men. How many different teams might be formed containing at least one woman?,Advanced,$490$,$90037500$,$124$,$3568400$,,,2019-04-26 08:42:27+00,1,2019-05-02 11:58:51+00,38,3,2,1
311,38,"",5,5,Find $\displaystyle\int \frac{\sin\left(2x\right)}{\sqrt{1+\sin^2\left(x\right)}}dx$.,Basic,"$2\sqrt{1+\sin^2\left(x\right)}+c$
","$x+c$
","$\cos(2x)\sqrt{1+\sin^2\left(x\right)}+c$
",$\displaystyle \dfrac{\sqrt{1+\sin^2\left(x\right)}}{\cos(2x)}+c$,,,2019-04-26 08:45:07+00,1,2019-04-28 11:24:13+00,38,3,4,1
312,79,"",17,,"In a school, $60\%$ of students have access to the internet at home. A group of $4$ students is chosen at random. Find the probability that exactly $3$ have access to the internet.",Advanced,$0.346$,$0.126$,$0.154$,$0.026$,,,2019-04-26 08:45:39+00,1,2019-05-02 12:00:07+00,38,4,1,1
313,81,"",18,10,"Consider the vectors of $\mathbb{R}^3$, $v_1=(2, 0, 1)$, $v_2=(1, -1, 3)$, $v_3=(1, 1, -2)$ and $v_4=(3, 1, 0)$. Choose the right answer: ",Basic,"The set $\{v_1, v_2, v_3\}$ is linearly dependent but $\{v_1, v_2, v_4\}$ is linearly independent.",$v_4$ is a linear combination of $v_1$ and $v_3$,"The space generated by $\{v_1, v_2, v_3\}$ is $\mathbb{R}^3$",$v_3$ is a linear combination of $v_2$ and $v_4$ ,,,2019-04-26 08:46:24+00,1,2019-05-10 09:59:07+00,38,2,1,1
314,79,"",17,,Three coins are tossed. Find the probability that two tails are obtained.,Basic,$0.375$,$0.875$,$0.125$,$0.250$,,,2019-04-26 08:48:22+00,1,2019-05-02 12:01:15+00,38,2,5,1
315,38,"",5,5,"Find $\displaystyle \int x^4\ln(x)\, dx$.",Advanced,"$\displaystyle\dfrac{x^5}{5}\ln(x)-\dfrac{x^5}{25}+c$ 
","$\displaystyle \dfrac{x^3}{3}\dfrac{\ln^2(x)} {2} + c$
","$\displaystyle \dfrac{x^5}{5}\left( x\ln(x)-x\right)+ c$
",$\displaystyle \dfrac{x^6}{6}\dfrac{\left( \ln(x)\right)^2}{2}+ c$,,,2019-04-26 08:48:40+00,1,2019-04-28 11:24:39+00,38,4,3,1
316,79,"",17,,Two dice are rolled. Find the probability that the sum is at least equal to $10$.,Basic,$\dfrac{1}{6}$,$\dfrac{1}{12}$ ,$\dfrac{1}{36}$ ,$\dfrac{1}{9}$ ,,,2019-04-26 08:50:38+00,1,2019-05-02 12:05:32+00,38,2,5,1
317,81,"",18,10,"Consider the subspaces of $\mathbb{R}^2$, $S_1$ generated by $\{(2, -3)\}$ and $S_2$ generated by $\{(2, -3), (-6, 9)\}$. Choose the right answer: ",Basic,"$S_1=S_2=\{(x,y): 3x+2y=0\}$","$S_1=\{(x,y): 3x+2y=0\}$ and $S_2=\mathbb{R}^2$",$S_1=S_2=\mathbb{R}^2$,"$S_1=S_2=\{(2x,-3y): x, y\in \mathbb{R}\}$",,,2019-04-26 08:51:45+00,1,2019-05-19 16:15:51+00,37,2,2,1
318,79,"",17,,Three unbiased coins are tossed. What is the probability of getting at least $1$ head?,Advanced,$0.875$,$0.5$,$0.375$,$0.25$,,,2019-04-26 08:52:31+00,1,2019-05-05 15:32:16+00,38,3,2,1
319,38,"",18,11,"Consider the basis $S=\left\{(1,2),(0,-1)\right\}$ for $\mathbb{R}^2$ and let $T:\mathbb{R}^2 \longrightarrow \mathbb{R}^2$ be the linear operator for which $T(4,2)= (2,-5)  $ and $T(0,-1)=(-3,1)$. Choose the right answer.",Basic,"$T(4,-3)= (-13,0)$
","$T(x,y)= (-4x+12y,-3-4y)$ 
","$T(0,-3)=(9,-3)$
","$T(1,1)= (-1,-4)$",,,2019-04-26 08:52:58+00,1,2019-05-14 04:21:39+00,61,2,1,1
320,79,"",17,,Three unbiased coins are tossed. What is the probability of getting at most $2$ heads?,Advanced,$0.875$,$0.5$,$0.375$,$0.25$,,,2019-04-26 08:54:21+00,1,2019-05-05 15:33:46+00,38,3,2,1
321,38,"",18,11,Indicate which of the following applications is linear.,Basic,"
\( T: \mathbb{R}^2 \to \mathbb{R}^2: \quad T(x,y) = (y,x) \)","
\( T: \mathbb{R}^2 \to \mathbb{R}^2: \quad T(x,y)=(1+x,y) \)","
\( T: \mathbb{R}^2 \to \mathbb{R}^2: \quad T(x,y)=(x^2,y) \)
","
\( T: \mathbb{R}^3 \to \mathbb{R}^2: \quad:T(x,y,z)=(x-2yx,-y)\)
",,,2019-04-26 08:56:16+00,1,2019-05-14 04:56:46+00,61,1,2,1
370,64,"",22,,Which of the following graphs admits an Euler circuit?,Advanced,$G_1$ and $G_3$.,All graphs.,None of the graphs.,$G_1$ and $G_2$.,grafos17.jpg,jpg,2019-04-27 04:31:56+00,1,2019-05-14 03:04:47+00,61,3,2,1
322,79,"",17,,"A population of $600$ semiconductor wafers contains wafers from three lots. The wafers are categorised by lot and by whether they conform to a thickness specification. The following table presents the number of wafers in each category.

\begin{table}
\begin{tabular}{l | c | c} 
\hline
\text{Lot} & \text{Conforming} & \text{Nonconforming} \\ 
\hline
A & 88 & 12 \\
B & 165 & 35 \\ 
C & 260 & 40 \\ 
\hline
\end{tabular}
\end{table}

If the wafer is from Lot $A$, what is the probability that it is conforming?",Advanced,$0.880$,$0.843$,$0.172$,$0.493$,,,2019-04-26 08:57:21+00,2,2019-05-05 15:34:40+00,38,3,2,1
323,38,"",18,11,Indicate which of the following applications is not linear. ,Basic,"$T:\mathbb{R}^2\longrightarrow\mathbb{R}^2:T(x,y)=(\sin(x),y)$
","$T: \mathbb{R}^2\longrightarrow\mathbb{R}^2:T(x,y)=(x+2y,3x-y)$
","$T: \mathbb{R}^2\longrightarrow\mathbb{R}^2:T(x,y)=(0,0)$ 
","$T:\mathbb{R}^4\longrightarrow\mathbb{R}^4:T(x,y,z,w)=(x,y,z,w)$",,,2019-04-26 09:04:19+00,1,2019-05-14 05:02:53+00,61,1,2,1
324,38,"",18,11,Indicate which of the following applications is linear.,Basic,"$T:\mathbb{R}^2\longrightarrow\mathbb{R}^3:T(x,y)=(x,0,x+y)$ 
","$T: \mathbb{R}^2\longrightarrow\mathbb{R}^2:T(x,y)=(x^2 y,2x)$ 
","$T: \mathbb{R}^4\longrightarrow\mathbb{R}^2:T(x,y, z, w)=(x+y+z,2)$
","$T:\mathbb{R}^3\longrightarrow\mathbb{R}^2:T(x,y, z)=(x+1+z,y+2x-z)$",,,2019-04-26 09:14:02+00,1,2019-05-14 05:03:13+00,61,1,2,1
325,38,"",18,11,"Consider the linear application $T:\mathbb{R}^2 \longrightarrow \mathbb{R}^2$ such that $T(x,y)= \left(2x-y,3x+y\right)$. Choose the wrong answer.",Basic,$dim\left(ker(T)\right)= 1$,"$ker(T)=\left\{(0,0)\right\}$",$range(T)=\mathbb{R}^2$,$dim\left(range(T)\right)= 2$,,,2019-04-26 10:42:53+00,1,2019-05-14 05:04:01+00,61,1,2,1
326,78,"",10,,Simplify $i^{148}$.,Basic,$1$,$i$,$-1$,$-i$,,,2019-04-26 11:03:59+00,1,2019-04-27 09:29:54+00,37,2,5,1
327,78,"",10,,Simplify $i^3+i^6+i^9$.,Basic,$-1$,$-i$,$1$,$i$,,,2019-04-26 11:08:15+00,1,2019-04-27 09:31:59+00,37,2,1,1
328,78,"",10,,Simplify $i^2+8i^3+i^5-2i^7$.,Basic,$-1-5i$,$-1+5i$,$1-5i$ ,$1+5i$ ,,,2019-04-26 11:09:51+00,1,2019-04-27 09:32:35+00,37,2,5,1
329,78,"",10,,Simplify $\dfrac{2+4i}{1+i}(2-i)$.,Basic,$7-i$,$-7+i$,$7+i$,$-7-i$,,,2019-04-26 11:11:45+00,1,2019-04-27 09:32:59+00,37,3,2,1
330,78,"",10,,Simplify $\dfrac{1+i}{1-i}+\dfrac{1-i}{1+i}$.,Basic,$0$,$i$,$-i$,$1$,,,2019-04-26 11:14:24+00,1,2019-04-27 09:33:51+00,37,3,2,1
331,78,"",10,,The solution set of the equation $2z^2+7=0$ is:,Basic,"$S\left\{-i\sqrt{\dfrac{7}{2}} \ , \ i\sqrt{\dfrac{7}{2}}\right\}$","$S\left\{-\sqrt{\dfrac{7}{2}} \ , \ \sqrt{\dfrac{7}{2}}\right\}$","$S\left\{\dfrac{7}{2}-i\sqrt{\dfrac{7}{2}} \ \ , \ \ \dfrac{7}{2}+i\sqrt{\dfrac{7}{2}}\right\}$","$S\left\{-\dfrac{7}{2}-i\sqrt{\dfrac{7}{2}} \ \ , \ \ -\dfrac{7}{2}+i\sqrt{\dfrac{7}{2}}\right\}$",,,2019-04-26 11:17:26+00,1,2019-04-27 09:34:24+00,37,1,5,1
332,78,"",10,,The solution set of the equation $5z^2-4z+1=0$ is:,Basic,"$S\left\{\dfrac{2}{5}-\dfrac{1}{5}i \ , \ \dfrac{2}{5}+\dfrac{1}{5}i\right\}$","$S\left\{\dfrac{1}{5}-\dfrac{2}{5}i \ , \ \dfrac{1}{5}+\dfrac{2}{5}i\right\}$","$S\left\{-\dfrac{1}{5}-\dfrac{2}{5}i \ , \ -\dfrac{1}{5}+\dfrac{2}{5}i\right\}$","$S\left\{-\dfrac{2}{5}-\dfrac{1}{5}i \ , \ -\dfrac{2}{5}+\dfrac{1}{5}i\right\}$ ",,,2019-04-26 11:20:22+00,1,2019-04-27 09:34:52+00,37,2,5,1
333,78,"",10,,The solution set of the equation $z^2-(3+2i)z+5+i=0$ is:,Advanced,"$S\{1-i \ , \ 2+3i\}$","$S\{-1-i \ , \ 2+3i\}$","$S\{-1-i \ , \ -2+3i\}$
","$S\{1-i \ , \ 2-3i\}$",,,2019-04-26 11:26:35+00,1,2019-04-27 09:35:44+00,37,3,4,1
334,78,"",10,,The polar form of $z=1+i$ is,Basic,$z=\sqrt{2}\operatorname{e}^{i\frac{\pi}{4}}$,$z=\dfrac{\sqrt{2}}{2}\operatorname{e}^{i\frac{3\pi}{4}}$,$z=\sqrt{2}\operatorname{e}^{-i\frac{\pi}{4}}$,$z=\dfrac{\sqrt{2}}{2}\operatorname{e}^{i\frac{\pi}{4}}$,,,2019-04-26 11:32:13+00,1,2019-04-27 09:37:10+00,37,2,5,1
335,78,"",10,,The polar form of $z=-1-i$ is ,Basic,$z=\sqrt{2}\operatorname{e}^{i\frac{5\pi}{4}}$,$z=\dfrac{\sqrt{2}}{2}\operatorname{e}^{i\frac{3\pi}{4}}$,$z=\sqrt{2}\operatorname{e}^{-i\frac{5\pi}{4}}$,$z=\dfrac{\sqrt{2}}{2}\operatorname{e}^{i\frac{5\pi}{4}}$,,,2019-04-26 11:33:24+00,1,2019-04-27 09:37:54+00,37,2,1,1
336,78,"",10,,Express $z=\dfrac{1}{-1+3i}$ in the form $z=a+bi$.,Basic,$z=-\frac{1}{10}-\frac{3}{10}i$,$z=-\frac{3}{10}-\frac{1}{10}i$,$z=\frac{1}{10}+\frac{3}{10}i$,$z=\frac{3}{10}+\frac{1}{10}i$,,,2019-04-26 11:34:52+00,1,2019-04-27 09:38:35+00,37,3,1,1
337,78,"",10,,Express $z=\operatorname{e}^{i3\pi}$ in the form $z=a+bi$. ,Basic,$z=-1$,$z=-1-i$,$z=-i$,"$z=1+i$
",,,2019-04-26 11:45:15+00,1,2019-04-27 09:38:47+00,37,1,5,1
338,78,"",10,,Express $z=\operatorname{e}^{i\frac{2\pi}{3}}$ in the form $z=a+bi$.,Basic,$z=-\dfrac{1}{2}+\dfrac{\sqrt{3}}{2}i$,$z=-\dfrac{\sqrt{3}}{2}+\dfrac{1}{2}i$,$z=\dfrac{1}{2}-\dfrac{\sqrt{3}}{2}i$,$z=\dfrac{\sqrt{3}}{2}-\dfrac{1}{2}i$,,,2019-04-26 11:47:05+00,1,2019-04-27 09:39:11+00,37,2,1,1
339,78,"",10,,Express $z=\pi \operatorname{e}^{-i\frac{\pi}{3}}$ in the form $z=a+bi$. ,Basic,$z=\dfrac{\pi}{2}-\dfrac{\pi\sqrt{3}}{2}i$,$z=\dfrac{\pi\sqrt{3}}{2}-\dfrac{\pi}{2}i$,$z=-\dfrac{\pi}{2}+\dfrac{\pi\sqrt{3}}{2}i$,$z=\dfrac{\pi}{2}+\dfrac{\pi\sqrt{3}}{2}i$,,,2019-04-26 11:49:17+00,1,2019-04-27 09:39:34+00,37,3,2,1
340,78,"",10,,Let $z\in\mathbb{C}$ be a complex number. Then we always have:,Advanced,$w=z\bar{z}$ is a non-negative real number.,$z=\bar{z}$.,$\operatorname{Re}(z)=\dfrac{z-\bar{z}}{2}$.,$\operatorname{Im}(z)=\dfrac{z+\bar{z}}{2i}$.,,,2019-04-26 11:51:27+00,1,2019-04-27 09:40:06+00,37,5,6,1
341,78,"",10,,If $z=3+4i$ and $w=1-2i$ then,Basic,$\dfrac{z}{w}=-1+2i$,$\dfrac{z}{w}=3+4i$,$\dfrac{z}{w}=1+2i$,$\dfrac{z}{w}=-3+4i$,,,2019-04-26 11:53:37+00,1,2019-04-27 09:40:27+00,37,4,4,1
342,78,"",10,,If $z=1+\sqrt{3}i$ and $w=\sqrt{3}+i$ then ,Basic,$\dfrac{z}{w}=\operatorname{e}^{i\frac{\pi}{6}}$,$\dfrac{z}{w}=\cos\left(\dfrac{\pi}{2}\right)+i\sin\left(\dfrac{\pi}{2}\right)$,$\dfrac{z}{w}=4e^{i\frac{\pi}{6}}$,$\dfrac{z}{w}=\dfrac{\sqrt{3}}{2}-\dfrac{1}{2}i$,,,2019-04-26 11:55:16+00,1,2019-04-27 09:40:51+00,37,5,3,1
343,79,"",17,,"A population of $600$ semiconductor wafers contains wafers from three lots. The wafers are categorised by lot and by whether they conform to a thickness specification. The following table presents the number of wafers in each category.

$$\begin{array}{l c c} 
\hline
\text{Lot} & \text{Conforming} & \text{Nonconforming} \\ 
\hline
A & 88  & 12 \\ 
B & 165 & 35 \\ 
C & 260 & 40 \\ 
\hline
\end{array}$$

If the wafer is conforming, what is the probability that it is from Lot $A$?",Advanced,$0.172$,$0.843$,$0.880$,$0.493$,,,2019-04-26 13:27:02+00,1,2019-05-05 15:36:51+00,38,3,2,1
344,79,"",17,,Let $A$ and $B$ be events with $P(A)=0.8$ and $P(A\cap B)=0.2$. For what value of $P(B)$ will $A$ and $B$ be independent?,Advanced,$0.25$,$0.20$,$0.80$,$0.75$,,,2019-04-26 13:29:00+00,1,2019-05-02 12:04:07+00,38,2,5,1
345,78,"",10,,"Using the principal argument, the polar form of $z=1-\sqrt{3}i$ is",Advanced,$z=2\left(\cos\left(\dfrac{\pi}{3}\right)-i\sin\left(\dfrac{\pi}{3}\right)\right)$,$z=2\left(\cos\left(\dfrac{\pi}{3}\right)+i\sin\left(\dfrac{\pi}{3}\right)\right)$,$z=2\left(\cos\left(\dfrac{5\pi}{3}\right)+i\sin\left(\dfrac{5\pi}{3}\right)\right)$,$z=2\left(\cos\left(\dfrac{5\pi}{3}\right)-i\sin\left(\dfrac{5\pi}{3}\right)\right)$,,,2019-04-26 13:32:25+00,1,2019-04-27 09:41:25+00,37,3,4,1
346,78,"",10,,Given two complex numbers $z$ and $w$ we have,Advanced,"$\operatorname{Re}(z+w)= \operatorname{Re}(\,\overline{z}\,) + \operatorname{Re}(\,\overline{w}\,)$",$\operatorname{Re}(z w)= \operatorname{Re}(z) \operatorname{Re}(w)$,"$\operatorname{Re}\left(\dfrac{z}{w}\right)= \dfrac{\operatorname{Re} (z)}{\operatorname{Re}(w)}$, for $w\neq 0$","$\operatorname{Re}(\,\overline{z+w}\,)= \operatorname{Re}(z) - \operatorname{Re}(w)$",,,2019-04-26 13:33:45+00,1,2019-04-27 09:41:44+00,37,5,6,1
347,78,"",10,,Given two complex numbers $z$ and $w$ we have,Advanced,"$\operatorname{Im}(\,\overline{z+w}\,)= \operatorname{Im}(\,\overline{z}\,) + \operatorname{Im}(\,\overline{w}\,)$",$\operatorname{Im}(z+w)= \operatorname{Im}(z) - \operatorname{Im}(w)$,$\operatorname{Im}(z w)= \operatorname{Im}(z)  \operatorname{Im}(w)$,"$\operatorname{Im}\left(\dfrac{z}{w}\right)= \dfrac{\operatorname{Im} (z)}{\operatorname{Im}(w)}$, for $w\neq 0$",,,2019-04-26 13:39:10+00,1,2019-04-27 09:42:07+00,37,5,3,1
348,78,"",10,,The set of points $z$ in the complex plane that satisfy the relation $|z+1-2i|=2$ is the,Advanced, circle of radius $2$ and center $-1+2i$.,circle of radius $2$ and center $1-2i$.,circle of radius $\sqrt{2}$ and center $-1+2i$.,circle of radius $\sqrt{2}$ and center $1-2i$.,,,2019-04-26 13:41:10+00,1,2019-04-27 09:42:52+00,37,4,3,1
349,78,"",10,,The set of points in the complex plane that satisfy the relation $|z+2i|\leq 1$ is the,Advanced,disc of radius $1$ and center $-2i$.,disc of radius $1$ and center $2i$.,circle of radius $1$ and center $-2i$.,circle of radius $1$ and center $2i$.,,,2019-04-26 13:44:49+00,1,2019-04-27 09:43:48+00,37,5,6,1
351,78,"",10,,The trigonometric form of the complex number $z=\left(\cos\left(\dfrac{\pi}{3}\right)-i\sin\left(\dfrac{\pi}{3}\right)\right)^7$ is,Advanced,$z=\cos\left(\dfrac{\pi}{3}\right)-i\sin\left(\dfrac{\pi}{3}\right)$,$z=-\cos\left(\dfrac{\pi}{3}\right)-i\sin\left(\dfrac{\pi}{3}\right)$,$z=-\cos\left(\dfrac{\pi}{3}\right)+i\sin\left(\dfrac{\pi}{3}\right)$,$z=\cos\left(\dfrac{\pi}{3}\right)+i\sin\left(\dfrac{\pi}{3}\right)$,,,2019-04-26 13:49:45+00,1,2019-04-27 09:44:49+00,37,3,2,1
352,78,"",10,,Which one of the following propositions is false?,Advanced,"$\left||z|-|\,\overline{z}\,|\right|\geq|z-\overline{z}|$, $z\in\mathbb{C}$","$\sqrt{2}\,|z|\geq|\operatorname{Re}(z)|+|\operatorname{Im}(z)|$, $z\in\mathbb{C}$","$|z^n|=|z|^n$, where $n$ is an integer and $z\in\mathbb{C}$","$|z|+|\,\overline{z}\,|\geq|z+\overline{z}|$, $z\in\mathbb{C}$",,,2019-04-26 13:52:41+00,1,2019-04-27 09:45:27+00,37,5,6,1
353,78,"",10,,Represent $z=(3+3i)^5$ in the form $a+bi$.,Basic,$z=-972-972i$,$z=972+972i$,$z=-243-243i$,$z=243+243i$,,,2019-04-26 13:57:44+00,1,2019-04-27 09:45:44+00,37,4,4,1
354,78,"",10,,The square roots of $2i$ are,Advanced,$z=\pm(1+i)$ ,$z=1\pm i$,$z=\pm\sqrt{2}i$,$z=\pm(-1+i)$,,,2019-04-26 14:05:37+00,1,2019-04-27 09:46:21+00,37,4,3,1
355,78,"",10,,Represent $z=(1+i)^3$ in the form $a+bi$.,Advanced,$z=-2+2i$,$z=-2-2i$,$z=2-2i$,$z=2+2i$,,,2019-04-26 14:09:02+00,1,2019-04-27 09:46:43+00,37,3,2,1
356,78,"",10,,Represent $z=(1-2i)^4$ in the form $a+bi$.,Advanced,$z=-7+24i$,$z=1+16i$,$z=-15$,$z=1-16i$,,,2019-04-26 14:10:40+00,1,2019-04-27 09:47:08+00,37,4,4,1
357,78,"",10,,"The complex solutions of the equation  $\,\overline{z}-z=0$ are the complex numbers $z\in\mathbb{C}$ such that",Advanced,$\operatorname{Im}(z)=0$,$\operatorname{Re}(z)=0$3,$\operatorname{Re}(z)+\operatorname{Im}(z)=0$,$\operatorname{Re}(z)=\operatorname{Im}(z)$,,,2019-04-26 14:12:16+00,1,2019-04-27 09:50:42+00,37,3,2,1
358,78,"",10,,Simplify the expression $ \ \dfrac{1+i}{1-i}-(1+2i) \cdot (2+2i)+\dfrac{3-i}{1+i}$.,Advanced,$3-7i$,$3+7i$,$-3+7i$,$-3-7i$,,,2019-04-26 14:13:47+00,1,2019-04-27 09:51:03+00,37,3,4,1
359,78,"",10,,The principal argument and the exponential form of $\displaystyle z=-\frac{i}{2i+2}$ is,Advanced,$\operatorname{Arg}(z)=-\dfrac{3\pi}{4}$ and $z=\dfrac{\sqrt{2}}{4}\operatorname{e}^{-i\frac{3\pi}{4}}$,$\operatorname{Arg}(z)=-\dfrac{5\pi}{4}$ and $z=\dfrac{\sqrt{2}}{4}\operatorname{e}^{-i\frac{5\pi}{4}}$,$\operatorname{Arg}(z)=\dfrac{5\pi}{4}$ and $z=\dfrac{1}{\sqrt{8}}\operatorname{e}^{i\frac{5\pi}{4}}$,$\operatorname{Arg}(z)=\dfrac{3\pi}{4}$ and $z=\dfrac{1}{\sqrt{8}}\operatorname{e}^{i\frac{3\pi}{4}}$ ,,,2019-04-26 14:15:39+00,1,2019-04-27 09:52:58+00,37,3,4,1
360,78,"",10,,If $z=1+\sqrt{3}i$ and $w=\sqrt{3}+i$ then,Basic,$z w=4i$,$z w=\cos\left(\dfrac{\pi}{2}\right)-i\sin\left(\dfrac{\pi}{2}\right)$,$z w=4\operatorname{e}^{-i\frac{\pi}{2}}$,$z w=\operatorname{e}^{i\frac{\pi}{6}}$,,,2019-04-26 14:17:50+00,1,2019-04-27 09:53:19+00,37,1,5,1
362,64,"",22,,"The complete bipartite graph $K_{m,n}$ has:",Basic,$m\times n$ edges.,$m+n$ edges.,odd cycles.,$m \times n$ vertices.,,,2019-04-27 04:22:58+00,1,2020-06-02 15:48:17+00,64,2,3,1
363,37,"",7,1,The faces of a regular dodecahedron are:,Basic,pentagons.,pentagons and triangles.,triangles and squares.,triangles.,,,2019-04-27 04:25:02+00,1,2019-05-19 04:12:32+00,67,3,2,1
364,37,"",7,1,"If the basis of a pyramid is a n-sided polygon, how many faces does the pyramid have?",Basic,It has $n+1$ faces.,It has $n+2$ faces.,It has $n$ faces.,It has $n-1$ faces.,,,2019-04-27 04:25:54+00,1,2019-05-19 04:24:30+00,67,2,2,1
365,64,"",22,,The graph in the picture,Advanced,is Hamiltonian.,is bipartite.,is complete.,is Eulerian.,grafo16.jpg,jpg,2019-04-27 04:25:55+00,1,2019-05-14 03:04:00+00,61,3,2,1
366,37,"",7,1,How many faces does a prism have if the bases are n-sided polygons?,Basic,It has $n+2$ faces.,It has $n$ faces.,It has $n+3$ faces.,It has $n+1$ faces.,,,2019-04-27 04:27:03+00,1,2019-05-19 04:25:54+00,67,2,2,1
367,37,"",7,1,Identify the prisms that have less than $6$ vertices.,Basic,There are no such prisms.,Hexagonal prisms.,Pentagonal prisms.,Heptagonal prisms.,,,2019-04-27 04:28:31+00,1,2019-05-19 04:29:22+00,67,3,2,1
368,37,"",7,1,Identify the true statement.,Basic,The regular tetrahedron has four geometrically equal faces.,The tetrahedron has less than four faces.,The tetrahedron has at least four faces.,The tetrahedron is a platonic solid.,,,2019-04-27 04:30:23+00,1,2019-05-19 04:31:10+00,67,1,1,1
369,37,"",7,1,A quadrilateral is a rectangle when,Basic,all four internal angles are congruent.,it has congruent internal angles two by two OR it has two pairs of congruent internal angles.,it has congruent sides two by two OR it has two pairs of congruent sides.,it has parallel sides two by two OR it has two pairs of parallel sides.,,,2019-04-27 04:31:35+00,1,2019-05-19 04:35:27+00,67,1,1,1
371,37,"",7,1,In a parallelogram,Basic,the two diagonals bisect.,the two diagonals are perpendicular.,the four sides are congruent.,the four angles are congruent.,,,2019-04-27 04:32:34+00,1,2019-05-09 17:02:04+00,37,1,1,1
372,64,"",22,,Which of the following sentences is false?,Advanced,The graph has a circuit.,The graph has a cycle.,The graph is Eulerian.,The graph is Hamiltonian.,grafo18.jpg,jpg,2019-04-27 04:34:27+00,1,2019-05-14 03:05:38+00,61,4,4,1
373,64,"",22,,The complete graph $K_n$ is:,Advanced,Eulerian for odd values of $n$.,Hamiltonian for all values of $n$.,Eulerian for even $n$.,bipartite for all $n$.,,,2019-04-27 04:35:58+00,1,2019-05-14 03:05:59+00,61,4,4,1
374,64,"",22,,In a tree with six vertices,Basic,there are five edges.,all vertices have degree three.,"there are two leafs, that is, two vertices with degree one.",there is a cycle.,,,2019-04-27 04:37:15+00,1,2019-05-14 03:06:30+00,61,2,3,1
