id,id_lect,title,author,type,description,link,languages,file_name,file_ext,date,validate,validate_date,validate_by,clicks
417,2943,"Complete exercise solution with double integration, changing the order of integration.",Sofia F. Romanenko,3,"This pdf includes a complete exercise solution with double integration, changing the order of integration.","",key_1_,di36.pdf,pdf,2023-05-26 07:48:56+00,1,2023-07-23 08:11:25+00,38,0
418,2943,Complete exercise solution with double integration using iterate integrals.,Sofia F. Romanenko,3,This pdf includes a complete exercise solution with double integration using iterate integrals.,"",key_1_,di37.pdf,pdf,2023-05-26 07:52:58+00,1,2023-07-23 08:11:32+00,38,0
419,2943,Complete exercise solution with double integration in order to evaluate an area.,Sofia F. Romanenko,3,This pdf includes a complete exercise solution with double integration in order to evaluate an area over a type I region.,"",key_1_,di38.pdf,pdf,2023-05-26 07:55:38+00,1,2023-07-23 08:11:39+00,38,0
420,2943,Complete exercise solution with double integration using iterate integrals.,Sofia F. Romanenko,3,This pdf includes a complete exercise solution with double integration using iterate integrals.,"",key_1_,di39.pdf,pdf,2023-05-26 07:57:58+00,1,2023-07-23 08:11:51+00,38,0
421,2943,Complete exercise solution with double integration using cartesian coordinates.,Sofia F. Romanenko,3,This pf includes a complete exercise solution with double integration using cartesian coordinates over a type II region.,"",key_1_,di40.pdf,pdf,2023-05-26 08:00:36+00,1,2023-07-23 08:11:58+00,38,0
422,2943,Complete exercise solution with double integration in order to evaluate an area.,Sofia F. Romanenko,3,This pdf includes a complete exercise solution with double integration in order to evaluate an area over a type II region.,"",key_1_,di41.pdf,pdf,2023-05-26 08:03:06+00,1,2023-07-23 08:12:07+00,38,0
423,2943,"Complete exercise solution with double integration, changing the order of integration.",Sofia F. Romanenko,3,"This pdf includes a complete exercise solution with double integration, changing the order of integration -- region will need to be split in two.","",key_1_,di42.pdf,pdf,2023-05-26 08:06:09+00,1,2023-07-23 08:12:13+00,38,0
424,2943,Complete exercise solution with double integration in order to evaluate a volume.,Sofia F. Romanenko,3,"This pdf includes a complete exercise solution with double integration in order to evaluate a volume, using polar coordinates.","",key_1_,di7.pdf,pdf,2023-05-26 08:12:58+00,1,2023-07-23 08:12:23+00,38,0
425,2943,"Partially solved exercise with surface integration, particularly over a spherical surface.",Sofia F. Romanenko,3,"Partially solved exercise with surface integration, particularly over a spherical surface. Furthermore, concepts such as the definition of surface integration are included in this pdf.", ,key_1_,si1.pdf,pdf,2023-06-27 14:21:46+00,1,2023-07-23 08:12:28+00,38,0
426,2943,"Complete exercise solution with surface integration, over a scalar funtion.",Sofia F. Romanenko,3,"This pdf includes a complete exercise solution with surface integration, over a scalar funtion. Furthermore, it is included a short theoretical revision before.", ,key_1_,si2.pdf,pdf,2023-06-27 15:21:06+00,1,2023-07-23 08:14:18+00,38,1
427,2943,"Partially solved exercise with surface integration, over a scalar function.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration, over a scalar function, where there is need to divide the main surface in smaller surfaces in order to solve the exercise.", ,key_1_,si3.pdf,pdf,2023-06-27 15:28:26+00,1,2023-07-23 08:14:59+00,38,0
428,2943,"Complete exercise solution with surface integration, over a scalar function.",Sofia F. Romanenko,3,"This pdf includes a complete exercise solution with surface integration, over a scalar function and where the surface is a parallelogram.","",key_1_,si4.pdf,pdf,2023-06-27 15:51:08+00,1,2023-07-23 08:15:27+00,38,0
429,2943,"Partially solved exercise with surface integration, over a scalar function.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration, over a scalar function, where the surface is a cone. Concepts such as integration of trignometric functions are explored.","",key_1_,si5.pdf,pdf,2023-06-27 15:57:58+00,1,2023-07-23 08:15:38+00,38,0
430,2943,"Partially solved exercise with surface integration, over a scalar function.",Sofia F. Romanenko,3,"This pdf explores a partially solved exercise with surface integration, over a scalar function and where the surface is a helicoid. Furthermore, concepts such as integration of trignometric functions is included.","",key_1_,si6.pdf,pdf,2023-06-27 16:06:34+00,1,2023-07-23 08:15:44+00,38,0
431,2943,"Partially solved exercise with surface integration, over a scalar funtion.
",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration, over a scalar funtion. Concepts such as transformation to cylindrical coordinates to evaluate an integral are going to be explored.","",key_1_,si7.pdf,pdf,2023-06-27 16:18:48+00,1,2023-07-23 08:15:50+00,38,0
432,2943,"Complete exercise with surface integration, over a scalar function.",Sofia F. Romanenko,3,"This pdf includes acomplete exercise with surface integration, over a scalar function. Definitions related to surface integration are also explored.","",key_1_,si8.pdf,pdf,2023-06-27 16:34:10+00,1,2023-07-23 08:15:57+00,38,0
433,2943,"Partially solved exercise with surface integration, over a scalar function, where S is a plane.",Sofia F. Romanenko,3,"This pdf includes partially solved exercise with surface integration, over a scalar function, where S is a plane. A short theoretical background is given before solving the exercise.","",key_1_,si9.pdf,pdf,2023-06-27 16:40:28+00,1,2023-07-23 08:16:04+00,38,0
434,2943,"Partially solved exercise with surface integration, over a scalar function, where S is a plane.",Sofia F. Romanenko,3,"This pdf inlcudes a partially solved exercise with surface integration, over a scalar function, where S is a plane. Furthermore, concepts such as the equation of a plane (own evaluation) are required to solve this exercise. ","",key_1_,si10.pdf,pdf,2023-06-27 16:52:44+00,1,2023-07-23 08:16:12+00,38,0
435,2943,Partially solved exercise with surface integration over a scalar function.,Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a scalar function. Furthermore, concepts like the power rule in integration are required to solve this exercise,","",key_1_,si11.pdf,pdf,2023-06-29 04:51:30+00,1,2023-07-23 08:16:19+00,38,0
436,2943,"Partially solved exercise with surface integration over a scalar function, with part of a conical surface.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a scalar function, with part of a conical surface. Concepts such as transformation to cylindrical coordinates to evaluate an integral are going to be explored.","",key_1_,si12.pdf,pdf,2023-06-29 05:02:56+00,1,2023-07-23 08:16:26+00,38,0
437,2943,"Complete exercise solution with surface integration, over a scalar function.",Sofia F. Romanenko,3,"This pdf includes a complete exercise solution with surface integration, over a scalar function. Furthermore, concepts like the power rule in integration are required to solve this exercise.","",key_1_,si13.pdf,pdf,2023-06-29 05:19:58+00,1,2023-07-23 08:16:32+00,38,0
438,2943,"Partially solved exercise with surface integration over a scalar function, where the surface is part of a paraboloid.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a scalar function, where the surface is part of a paraboloid. Furthermore, concepts such as transformation to cylindrical coordinates to evaluate an integral are going to be explored.","",key_1_,si14.pdf,pdf,2023-06-29 05:26:41+00,1,2023-07-23 08:16:38+00,38,0
439,2943,"Partially solved exercise with surface integration over a scalar function, with a spherical surface.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a scalar function, with a spherical surface. Concepts such as transformation to spherical coordinates are explored.","",key_1_,si15.pdf,pdf,2023-06-29 05:33:49+00,1,2023-07-23 08:16:44+00,38,0
440,2943,Partially solved exercise with surface integration over a scalar function with a sperical surface.,Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a scalar function, with a spherical surface. Furthermore, concepts such as transformation to spherical coordinates are required to solve the exercise.","",key_1_,si16.pdf,pdf,2023-06-29 05:51:54+00,1,2023-07-23 08:16:50+00,38,0
441,2943,Partially solved exercise with surface integration over a scalar function with part of a cylindrical surface.,Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a scalar function with part of a cylindrical surface, and where there is need to divide the main surface in smaller surfaces. Concepts such as transformation in cylindrical coordinates are required to solve the exercise.","",key_1_,si17.pdf,pdf,2023-06-29 05:58:47+00,1,2023-07-23 08:16:57+00,38,0
442,2943,"Complete exercise solution with surface integration over a scalar function, with part of a cylindrical surface.
",Sofia F. Romanenko,3,"This pdf inlcudes a complete exercise solution with surface integration over a scalar function, with part of a cylindrical surface. Concepts such as integration of trignometric functions are explored.","",key_1_,si18.pdf,pdf,2023-06-29 06:10:55+00,1,2023-07-23 08:17:12+00,38,0
443,2943,"Partially solved exercise with surface integration over a scalar function, with the cylindrical surface.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a scalar function with part of a cylindrical surface, and where there is need to divide the main surface in smaller surfaces. Concepts such as transformation in cylindrical coordinates are required to solve this exercise.","",key_1_,si19.pdf,pdf,2023-06-29 07:17:40+00,1,2023-07-23 08:17:57+00,38,0
444,2943,"Partially solved exercise with surface integration over a flux, with a spherical surface.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a flux, with a spherical surface. Concepts such as integration of trignometric functions are required.", ,key_1_,si20.pdf,pdf,2023-06-29 07:29:20+00,1,2023-07-23 08:18:03+00,38,0
445,2943,"Partially solved exercise with surface integration over a flux, with part of a parabolid and closing disk.",Sofia F. Romanenko,3,"THis pdf includes a partially solved exercise with surface integration over a flux, with part of a parabolid and closing disk. Concepts such as transformation in cylindrical coordinates are required to solve this exercise.","",key_1_,si21.pdf,pdf,2023-06-29 07:38:07+00,1,2023-07-23 08:18:08+00,38,0
446,2943,"Complete exercise solution with surface integration over a flux, where S is a parallelogram.",Sofia F. Romanenko,3,"This pdf includes a complete exercise solution with surface integration over a flux, where S is a parallelogram. Aspects such as orientation of the vector field are especially important in this exercise (not the default orientation at  some point).", ,key_1_,si22.pdf,pdf,2023-06-29 07:56:55+00,1,2023-07-23 08:18:15+00,38,0
447,2943,"Complete exercise solution with surface integration over a flux, with a helicoid.",Sofia F. Romanenko,3,"This pdf includes a complete exercise solution with surface integration over a flux, with a helicoid. Furthermore, concepts such as integration by parts is required to solve this exercise.","",key_1_,si23.pdf,pdf,2023-06-30 02:41:27+00,1,2023-07-23 08:18:22+00,38,0
448,2943,Complete exercise solution with surface integration over a flux.,Sofia F. Romanenko,3,"This pdf includes a complete exercise solution with surface integration over a flux, with part of a paraboloid. ","",key_1_,si24.pdf,pdf,2023-06-30 03:13:56+00,1,2023-07-23 08:18:31+00,38,0
449,2943,"Partially solved exercise with surface integration over a flux, with part of a conical surface.",Sofia F. Romanenko,3,"THis pdf includes a partially solved exercise with surface integration over a flux, with part of a conical surface. Furthermore, concepts such as transformation in cylindrical coordinates is required to solve this exercise.","",key_1_,si25.pdf,pdf,2023-06-30 03:20:47+00,1,2023-07-23 08:18:36+00,38,0
450,2943,"Partially solved exercise with surface integration over a flux, with part of a hemisphere.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a flux, with part of a hemisphere. Concepts such as transformation into cylindrical coordinates is required to solve this exercise.","",key_1_,si26.pdf,pdf,2023-06-30 03:24:41+00,1,2023-07-23 08:18:41+00,38,0
451,2943,"Partially solved exercise with surface integration over a flux, with a hemisphere.",Sofia F. Romanenko,3,"Partially solved exercise with surface integration over a flux, with a hemisphere. Furthermore, concepst such as spherical coordinates are required to solve this exercise.", ,key_1_,si27.pdf,pdf,2023-06-30 03:29:25+00,1,2023-07-23 08:18:46+00,38,0
452,2943,"Partially solved exercise with surface integration over a flux, with a closed paraboloid.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a flux, with a closed paraboloid, and where there is need to divide the main surface in smaller surfaces. Concepts such as transformation in cylindrical coordinates is required to solve this exercise.","",key_1_,si28.pdf,pdf,2023-06-30 03:35:04+00,1,2023-07-23 08:18:52+00,38,0
453,2943,Partially solved exercise with surface integration over a flux.,Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a flux. Furthermore, knowledge in integration of the exponencial function is required to solve this exercise.","",key_1_,si29.pdf,pdf,2023-06-30 03:43:03+00,1,2023-07-23 08:19:03+00,38,0
454,2943,"Partially solved exercise with surface integration over a flux, with a surface of a cube.",Sofia F. Romanenko,3,"Partially solved exercise with surface integration over a flux, with a surface of a cube, and where there is need to divide the main surface in smaller surfaces. ","",key_1_,si30.pdf,pdf,2023-06-30 03:46:24+00,1,2023-07-23 08:19:12+00,38,0
455,2943,"Partially solved exercise with surface integration over a flux, with the boundary of a solid region.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a flux, with the boundary of a solid region, and where there is need to divide the main surface in smaller surfaces.","",key_1_,si31.pdf,pdf,2023-06-30 03:49:29+00,1,2023-07-23 08:19:19+00,38,0
456,2943,"Partially solved exercise with surface integration over a flux, with the boundary of a half-cylinder.",Sofia F. Romanenko,3,"This pdf includes a partially solved exercise with surface integration over a flux, with the boundary of a half-cylinder, and where there is need to divide the main surface in smaller surfaces. ","",key_1_,si32.pdf,pdf,2023-06-30 03:55:37+00,1,2023-07-23 08:19:24+00,38,0
